ticker,yf_ticker,company_name,sector_sp500,industry_sp500,current_price,market_cap,analyst_target_mean,analyst_target_median,analyst_target_low,analyst_target_high,analyst_upside_pct,analyst_count,analyst_dispersion_pct,fundamental_target_mean,fundamental_upside_pct,target_price_pe,target_price_ev_ebitda,target_price_fcf,valuation_method_count,forward_pe,sector_forward_pe,forward_eps,fcf_yield_pct,revenue_growth_pct,earnings_growth_pct,ebitda_margin_pct,net_margin_pct,roe_pct,net_debt_ebitda,return_3m_pct,return_6m_pct,return_12m_pct,volatility_12m_pct,max_drawdown_12m_pct,ml_start_price,ml_target_price_12m,ml_predicted_return_12m_pct,ml_outperform_probability_pct,ml_rank_percentile,ml_signal,ml_forecast_date,ml_maturity_date,fundamental_score,analyst_score,ml_score,quality_score,consistency_score,risk_safety_score,data_completeness_pct,final_score,sp500_rank,final_rank_percentile,final_category,qualified_strong_candidate
VTRS,VTRS,Viatris,Health Care,Pharmaceuticals,16.88,19388213248.0,18.5,19.0,12.0,23.0,9.6,10.0,59.46,50.83,201.13,45.39,45.52,61.58,3,6.325746,17.01,2.66846,13.81,4.9,,29.13,-2.79,-2.75,2.82,7.09,22.02,69.2,32.3,-18.97,16.88,20.48,21.31,51.36,55.51,NEUTRAL,2026-09-07,2027-09-07,98.94388547504896,22.92233168932676,53.849999999999994,41.20527306967985,6.74,39.144685820533915,93.75,50.63,309,38.77,Nötr,False
BKR,BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,63.5,63034802176.0,72.13043,73.0,51.0,85.0,13.59,24.0,47.14,54.8,-13.69,44.33,44.44,75.64,3,20.089914,14.03,3.16079,7.0,-2.4,-4.2,17.45,11.17,16.46,-0.16,1.83,6.92,39.23,32.49,-23.99,63.5,75.37,18.69,45.51,41.88,NEUTRAL,2026-09-07,2027-09-07,56.034907987099224,48.4876339505358,43.332,39.68253968253968,72.69,56.04623997592838,100.0,50.56,310,38.57,Nötr,False
CEG,CEG,Constellation Energy,Utilities,Electric Utilities,298.96,105923731456.0,348.304,350.5,290.0,441.0,16.51,22.0,43.35,226.0,-24.4,223.63,228.38,,2,22.408022,16.76,13.34165,-6.25,23.0,-46.8,25.43,11.08,15.06,3.02,17.5,-5.88,-2.73,47.37,-41.22,298.96,376.45,25.92,32.35,68.54,NEUTRAL,2026-09-07,2027-09-07,42.71837381656171,54.80873923495694,54.06400000000001,50.14831294030404,57.41,42.39248714834916,100.0,50.54,311,38.37,Nötr,False
AEE,AEE,Ameren,Utilities,Multi-Utilities,106.47,29475502080.0,120.4,120.0,108.0,136.0,13.08,16.0,23.26,102.49,-3.74,97.37,107.62,,2,18.32893,16.76,5.80885,-6.06,-6.2,11.9,46.49,18.58,11.94,5.57,-1.88,-3.2,8.55,17.13,-10.51,106.47,121.57,14.18,27.18,12.73,WEAK,2026-09-07,2027-09-07,55.495009210469945,48.841315365261465,18.509999999999998,64.03411197626993,83.93,84.9958060801909,100.0,50.52,312,38.17,Nötr,False
HPQ,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",32.64,29434456064.0,29.45625,28.0,19.0,72.0,-9.75,17.0,179.93,89.48,174.16,56.79,94.56,117.1,3,10.394242,18.08,3.1402,11.52,12.5,-11.3,7.84,4.14,,1.33,29.15,72.53,18.65,43.64,-36.62,32.64,48.91,49.85,60.46,92.18,STRONG,2026-09-07,2027-09-07,98.80478087649402,6.031944127776511,79.492,32.01685985247629,0.0,17.65712925892636,93.75,50.5,313,37.97,Nötr,False
PFE,PFE,Pfizer,Health Care,Pharmaceuticals,28.45,162155724800.0,28.60577,28.0,25.0,35.75,0.55,28.0,37.58,54.95,93.15,49.24,57.73,57.88,3,9.825931,17.01,2.8954,7.7,2.6,,39.85,6.8,5.01,2.04,11.17,8.78,24.06,23.56,-15.72,28.45,32.86,15.5,42.4,21.84,NEUTRAL,2026-09-07,2027-09-07,93.06570328854075,31.058964235856948,30.064,49.83678593848086,36.94,64.80987442767898,93.75,50.44,314,37.77,Nötr,False
J,J,Jacobs Solutions,Industrials,Construction & Engineering,146.23,17114555392.0,162.53333,163.0,144.0,181.0,11.15,16.0,22.76,153.07,4.68,166.06,125.47,167.68,3,17.705854,20.11,8.25885,3.77,34.5,-25.4,7.43,2.38,8.0,2.72,19.61,7.5,2.82,32.93,-34.44,146.23,170.29,16.45,43.25,29.26,NEUTRAL,2026-09-07,2027-09-07,66.30036814766251,43.550734202936816,34.856,31.316377267899043,94.0,44.42075247814156,100.0,50.32,315,37.57,Nötr,False
NTRS,NTRS,Northern Trust,Financials,Asset Management & Custody Banks,186.63,34145013760.0,184.26923,184.0,158.0,208.0,-1.26,15.0,27.13,169.0,-9.44,169.0,,,1,14.7297,13.34,12.67032,,36.4,98.6,0.0,24.67,17.07,,10.0,35.93,48.09,24.64,-12.39,186.63,228.05,22.19,57.56,59.12,NEUTRAL,2026-09-07,2027-09-07,39.9734395750332,22.311689246756988,58.495999999999995,65.31770079939095,91.36,82.97987625350105,87.5,50.21,316,37.38,Nötr,False
NWSA,NWSA,News Corp (Class A),Communication Services,Publishing,30.39,16310325248.0,36.1625,36.5,30.3,43.0,18.99,8.0,35.12,30.61,0.73,21.92,30.7,39.22,3,20.10293,14.5,1.51172,6.41,10.8,-74.9,14.82,6.35,7.98,0.61,11.48,23.95,4.51,26.65,-27.81,30.39,35.04,15.29,39.07,19.74,WEAK,2026-09-07,2027-09-07,64.16998671978752,52.12240848963395,27.472,37.310606060606055,83.37,58.409685092517705,100.0,50.19,317,37.18,Nötr,False
SPGI,SPGI,S&P Global,Financials,Financial Exchanges & Data,443.51,130746753024.0,520.3,525.0,485.0,553.0,17.31,24.0,13.07,297.91,-32.83,269.7,308.64,315.38,3,21.935038,13.34,20.21925,4.17,10.4,17.7,50.51,30.54,14.26,1.43,10.7,4.11,-12.46,31.18,-28.93,443.51,521.91,17.68,48.81,38.48,NEUTRAL,2026-09-07,2027-09-07,38.28261422395524,69.48963795855182,42.611999999999995,57.423748291293975,45.64,55.60618033061927,100.0,50.08,318,36.98,Nötr,False
MS,MS,Morgan Stanley,Financials,Investment Banking & Brokerage,217.72,341943681024.0,236.61905,243.0,184.0,262.0,8.68,25.0,32.96,181.97,-16.42,181.97,,,1,15.959104,13.34,13.64237,,28.0,62.4,0.0,25.9,17.97,,3.3,37.33,47.91,28.06,-18.83,217.72,265.61,22.0,54.57,58.32,NEUTRAL,2026-09-07,2027-09-07,36.38778220451527,43.492773971095886,56.82,62.3164573023728,73.89,64.85070870700979,87.5,50.03,319,36.78,Nötr,False
DDOG,DDOG,Datadog,Information Technology,Application Software,212.93,76457836544.0,285.1802,295.0,158.0,330.0,33.93,46.0,60.31,53.26,-74.99,53.68,14.88,91.22,3,71.73055,18.08,2.96847,1.38,35.6,1498.5,2.09,4.48,4.7,-44.73,-9.05,69.33,61.58,69.27,-48.62,212.93,348.36,63.61,60.49,96.39,STRONG,2026-09-07,2027-09-07,26.744528734377557,77.81843127372508,82.03,37.50747036035899,0.0,32.700957076330276,100.0,50.02,320,36.48,Nötr,False
TGT,TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,164.44,74704560128.0,161.91176,160.0,125.0,200.0,-1.54,38.0,46.32,170.79,3.86,147.37,210.48,154.53,3,17.262085,15.47,9.52608,4.6,5.3,100.5,7.98,4.08,26.41,1.6,35.19,38.48,84.55,30.41,-13.33,164.44,188.39,14.56,57.6,15.23,WEAK,2026-09-07,2027-09-07,61.44363721584251,29.30435721742887,32.178000000000004,54.31095825426945,94.66,62.81098186315327,100.0,50.02,320,36.48,Nötr,False
SCHW,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,109.29,188999090176.0,124.95,125.5,91.0,145.0,14.33,22.0,43.22,104.1,-4.75,104.1,,,1,14.003747,13.34,7.80434,,20.9,42.6,0.0,38.79,20.27,,23.38,15.51,13.37,25.33,-19.83,109.29,127.84,16.98,50.48,31.26,NEUTRAL,2026-09-07,2027-09-07,44.037184594953516,49.818759275037095,38.948,66.19144778581398,81.79,61.814948651444716,87.5,49.96,322,36.18,Nötr,False
WEC,WEC,WEC Energy Group,Utilities,Electric Utilities,105.94,34520481792.0,121.61765,121.0,108.5,140.0,14.8,19.0,25.9,95.3,-10.04,100.55,90.05,,2,17.659904,16.76,5.9989,-6.82,2.6,19.7,39.12,16.69,11.99,5.79,-5.39,-6.9,1.94,16.06,-11.22,105.94,122.27,15.41,29.7,20.84,NEUTRAL,2026-09-07,2027-09-07,47.77492181810393,55.222740890963564,24.384,61.38301816833519,75.73,81.44740388234945,100.0,49.94,323,35.98,Nötr,False
MCK,MCK,McKesson Corporation,Health Care,Health Care Distributors,907.99,105862881280.0,980.73334,1000.0,845.0,1065.0,8.01,18.0,22.43,1084.21,19.41,858.42,853.02,1541.2,3,17.990135,17.01,50.47155,6.42,7.7,-17.6,1.72,1.12,,0.94,17.18,-1.01,31.83,31.23,-27.17,907.99,1042.34,14.8,40.6,17.64,WEAK,2026-09-07,2027-09-07,75.71341751637517,39.9558798235193,26.824,33.90522310619163,89.98,63.49581661437635,93.75,49.93,324,35.79,Nötr,False
CARR,CARR,Carrier Global,Industrials,Building Products,59.71,49220448256.0,77.81524,78.0,60.0,90.0,30.32,24.0,38.55,49.09,-17.79,66.52,48.96,31.78,3,18.047945,20.11,3.30841,1.75,3.9,-11.8,13.99,5.52,8.97,3.57,-10.77,3.06,-4.58,35.49,-24.4,59.71,75.64,26.68,42.67,71.74,NEUTRAL,2026-09-07,2027-09-07,40.90977860709063,74.76017904071617,60.111999999999995,15.948755046836245,54.73,36.178583224733906,100.0,49.88,325,35.59,Nötr,False
DOW,DOW,Dow Inc.,Materials,Commodity Chemicals,29.44,21265711104.0,34.6875,34.5,29.0,42.0,17.82,18.0,37.48,27.07,-8.06,28.73,42.04,10.43,3,16.03643,15.65,1.83582,1.12,19.7,,9.59,-3.13,-5.54,3.84,-12.33,-9.6,29.21,44.77,-34.81,29.44,36.84,25.12,51.25,67.13,NEUTRAL,2026-09-07,2027-09-07,48.262948207171306,55.10618042472169,60.778,24.4,75.33,25.51154794678821,93.75,49.8,326,35.39,Nötr,False
DLTR,DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,131.42,24658374656.0,136.4,140.0,98.0,170.0,3.79,28.0,52.79,123.77,-5.82,122.27,134.66,114.39,3,16.627254,15.47,7.90389,4.26,7.0,197.2,12.48,8.04,46.03,2.64,20.79,13.5,31.09,41.12,-38.53,131.42,154.37,17.46,45.58,36.67,NEUTRAL,2026-09-07,2027-09-07,54.640262479493785,30.5379221516886,40.233999999999995,63.92018500948766,90.29,26.581846009877314,100.0,49.77,327,35.19,Nötr,False
PH,PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,962.59,121332039680.0,1160.9535,1214.0,680.0,1358.0,20.61,25.0,58.4,727.72,-24.4,787.39,681.56,714.2,3,24.58124,20.11,39.15954,2.44,9.8,19.3,26.35,16.97,25.08,1.45,9.31,4.65,28.22,26.35,-19.34,962.59,1141.43,18.58,41.6,41.68,NEUTRAL,2026-09-07,2027-09-07,41.15310908265671,60.72724290897164,41.647999999999996,57.36488090938037,54.12,56.26280077975861,100.0,49.68,328,34.99,Nötr,False
EBAY,EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,103.41,46017449984.0,116.14815,118.0,67.0,145.0,12.32,32.0,67.16,96.22,-6.95,112.95,87.41,88.3,3,15.3589325,16.78,6.73289,3.43,14.8,55.0,25.78,18.57,46.61,1.24,-5.14,12.19,12.57,35.65,-19.97,103.41,117.92,14.03,39.55,10.82,WEAK,2026-09-07,2027-09-07,54.349558288584795,46.482945931783725,22.312,72.90169658347273,81.23,42.90654720040308,100.0,49.67,329,34.79,Nötr,False
PSKY,PSKY,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,10.86,12184330240.0,9.69286,9.5,2.0,16.0,-10.75,21.0,144.44,117.76,984.39,12.33,25.13,315.83,3,12.764457,14.5,0.8508,144.39,0.9,-54.1,11.37,-2.13,-0.9,4.4,6.77,-8.52,-25.1,53.0,-59.87,10.86,14.55,33.99,50.58,84.17,NEUTRAL,2026-09-07,2027-09-07,100.0,9.86379945519782,70.73400000000001,31.565656565656564,0.0,5.265841490801354,100.0,49.65,330,34.59,Nötr,False
PFG,PFG,Principal Financial Group,Financials,Life & Health Insurance,116.68,24981729280.0,110.0,112.0,92.0,125.0,-5.73,12.0,30.0,119.17,2.14,138.22,135.1,84.2,3,11.259679,13.34,10.36264,4.23,6.4,2.8,13.71,9.93,12.95,-0.84,11.73,29.6,48.46,22.95,-11.96,116.68,140.49,20.41,55.62,49.9,NEUTRAL,2026-09-07,2027-09-07,58.429261676697465,18.129952519810082,52.188,32.4549221082035,92.0,85.25043681354313,100.0,49.61,331,34.39,Nötr,False
FTNT,FTNT,Fortinet,Information Technology,Systems Software,156.29,114672107520.0,162.29167,165.0,102.0,220.0,3.84,44.0,72.71,79.65,-49.04,68.2,74.57,96.19,3,41.444138,18.08,3.7711,1.98,25.6,43.9,34.48,28.17,117.44,-1.35,8.02,86.79,104.46,41.5,-14.34,156.29,224.58,43.69,59.46,90.38,STRONG,2026-09-07,2027-09-07,33.35862031326748,30.845123380493526,78.012,64.82939071384574,31.68,53.37118516561433,100.0,49.57,332,34.1,Nötr,False
PCAR,PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,124.7,65637707776.0,143.46667,140.0,125.0,164.0,15.05,18.0,27.18,116.13,-6.87,144.54,91.63,112.24,3,17.347176,20.11,7.18849,2.96,0.5,4.2,11.76,9.0,12.76,1.88,7.16,4.14,30.1,27.4,-15.29,124.7,146.72,17.66,41.29,38.08,NEUTRAL,2026-09-07,2027-09-07,54.4525694689596,53.943855775423096,39.364000000000004,26.735314007529116,78.94,68.4149174069421,100.0,49.57,332,34.1,Nötr,False
DLR,DLR,Digital Realty,Real Estate,Data Center REITs,188.39,71148068864.0,223.32259,224.0,190.0,250.0,18.54,33.0,26.87,151.66,-19.5,98.98,112.32,243.67,3,65.15754,34.23,2.8913,5.3,29.9,-58.7,47.51,11.82,2.91,5.66,1.53,8.37,19.03,27.18,-16.83,188.39,215.62,14.46,39.11,14.43,WEAK,2026-09-07,2027-09-07,52.167330677290835,72.79501118004472,24.302,42.71604938271605,61.78,65.09183708703027,100.0,49.52,334,33.8,Nötr,False
MKC,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,52.08,14001788928.0,60.61538,60.0,52.0,75.0,16.39,15.0,37.94,52.32,0.46,51.02,51.62,54.31,3,15.79115,15.47,3.29805,5.1,16.7,-14.2,19.65,21.91,24.73,3.17,11.24,-18.24,-23.34,30.15,-35.79,52.08,55.65,6.85,40.65,0.2,WEAK,2026-09-07,2027-09-07,63.07007265057417,49.48603794415178,16.380000000000003,62.709519291587604,85.31,36.338315152114546,100.0,49.51,335,33.6,Nötr,False
MRSH,MRSH,Marsh McLennan,Financials,Insurance Brokers,185.74,88637218816.0,207.09525,202.0,182.0,238.0,11.5,23.0,27.04,161.61,-12.99,152.2,161.5,171.12,3,16.278175,13.34,11.41037,5.4,6.2,7.3,27.76,14.24,25.9,2.67,12.91,2.55,-8.03,26.14,-23.23,185.74,217.39,17.04,47.17,31.46,NEUTRAL,2026-09-07,2027-09-07,50.21107061117233,50.15520062080248,37.744,47.387425183649334,75.33,56.549819320549645,100.0,49.49,336,33.2,Nötr,False
SOLV,SOLV,Solventum,Health Care,Health Care Technology,91.69,15607814144.0,93.92308,95.0,70.0,113.0,2.44,15.0,45.78,90.14,-1.7,122.86,71.65,75.9,3,12.693048,17.01,7.22364,3.13,2.2,3.9,13.71,17.26,33.96,4.29,13.18,32.1,26.68,29.87,-27.46,91.69,113.14,23.39,47.82,62.53,NEUTRAL,2026-09-07,2027-09-07,55.89303801742184,18.263593054372215,56.646,42.26452037186501,95.89,35.56064106000443,100.0,49.49,336,33.2,Nötr,False
GPC,GPC,Genuine Parts Company,Consumer Discretionary,Distributors,138.08,19035676672.0,140.375,132.5,122.0,170.0,1.66,10.0,34.19,155.37,12.52,139.32,161.28,165.51,3,16.62655,16.78,8.30479,4.82,6.0,-9.8,8.19,0.13,0.71,2.97,41.78,21.77,2.05,32.76,-37.48,138.08,169.16,22.51,44.97,60.32,NEUTRAL,2026-09-07,2027-09-07,69.18240083145679,19.435357741430966,54.18,25.125951155090842,89.86,40.12908012209012,100.0,49.49,336,33.2,Nötr,False
MCD,MCD,McDonald's,Consumer Discretionary,Restaurants,255.69,180936867840.0,315.3871,305.0,250.0,407.0,23.35,34.0,49.78,223.27,-12.68,234.51,215.18,220.14,3,18.29178,16.78,13.97841,3.46,3.7,5.7,53.9,31.72,,3.6,-7.98,-20.97,-17.26,18.49,-23.56,255.69,290.62,13.66,36.25,7.62,WEAK,2026-09-07,2027-09-07,51.318205439113115,70.2690010760043,19.072,64.18804137583047,65.8,50.45014842510197,93.75,49.44,339,32.8,Nötr,False
MET,MET,MetLife,Financials,Life & Health Insurance,97.62,62035259392.0,105.0625,107.0,84.0,119.0,7.62,18.0,33.31,114.62,17.41,145.67,83.58,,2,8.939086,13.34,10.92058,-33.78,10.5,5.8,7.61,4.57,13.09,3.81,16.26,37.79,22.82,23.76,-17.46,97.62,118.26,21.14,51.9,54.51,NEUTRAL,2026-09-07,2027-09-07,52.36444293746998,33.10217240868963,53.465999999999994,28.945355604330732,91.3,56.21721906370727,100.0,49.36,340,32.6,Nötr,False
PWR,PWR,Quanta Services,Industrials,Construction & Engineering,624.41,93875912704.0,770.0421,800.0,410.0,976.0,23.32,30.0,73.5,362.12,-42.01,394.93,296.08,395.34,3,31.790665,20.11,19.6413,2.08,41.1,94.7,9.25,4.03,15.34,2.0,-10.16,15.63,66.17,44.08,-28.53,624.41,816.03,30.69,56.52,79.76,NEUTRAL,2026-09-07,2027-09-07,31.580513389480053,65.02186008744034,70.464,43.94993030081685,27.94,28.483600085784726,100.0,49.33,341,32.41,Nötr,False
RVTY,RVTY,Revvity,Health Care,Health Care Equipment,130.22,14530781184.0,125.25,123.5,100.0,165.0,-3.82,18.0,51.9,113.48,-12.86,100.22,96.98,143.24,3,22.099766,17.01,5.89237,4.16,1.3,1.2,30.08,8.16,3.21,2.65,32.46,42.77,52.37,37.68,-30.09,130.22,168.21,29.17,55.48,77.56,NEUTRAL,2026-09-07,2027-09-07,53.25882909041798,14.545058180232722,68.72800000000001,35.361658787808906,90.14,30.485127037512335,100.0,49.25,342,32.21,Nötr,False
ESS,ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,278.61,19205390336.0,304.99,303.0,239.0,352.0,9.47,26.0,37.05,274.48,-1.48,213.64,239.97,369.82,3,44.642384,34.23,6.24093,5.44,3.1,-71.8,62.12,20.89,7.71,5.43,-1.53,11.36,9.53,19.61,-9.59,278.61,316.3,13.53,40.05,6.91,WEAK,2026-09-07,2027-09-07,64.18857901726427,43.20853283413134,20.166,45.4320987654321,89.47,74.92440812705597,100.0,49.24,343,32.01,Nötr,False
RJF,RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,178.29,34249506816.0,186.0,187.0,160.0,205.0,4.32,15.0,24.19,189.39,6.23,189.39,,,1,12.556854,13.34,14.19862,,15.1,42.0,0.0,15.13,18.42,,18.14,18.12,5.63,25.38,-19.64,178.29,211.85,18.82,48.87,42.48,NEUTRAL,2026-09-07,2027-09-07,50.013280212483394,30.528122112488447,45.036,50.825072960284224,98.19,75.90874260117319,87.5,49.19,344,31.81,Nötr,False
WSM,WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,227.42,26785339392.0,248.1,257.0,151.0,280.0,9.09,23.0,52.0,197.49,-13.16,176.39,190.24,225.85,3,21.629961,16.78,10.51412,3.99,6.7,42.0,20.73,14.73,54.96,0.3,11.32,22.82,13.66,33.54,-23.27,227.42,266.69,17.27,41.71,34.47,NEUTRAL,2026-09-07,2027-09-07,51.59016109475144,34.724338897355594,37.366,64.36045624297243,77.28,51.56219443667166,100.0,49.14,345,31.51,Nötr,False
COHR,COHR,Coherent Corp.,Information Technology,Electronic Components,281.86,55197274112.0,415.36197,420.0,280.0,500.0,47.36,23.0,52.97,193.88,-31.21,252.37,135.39,,2,20.197329,18.08,13.95531,-1.18,33.7,,20.0,11.31,7.98,1.1,-25.23,19.57,194.77,84.09,-47.98,281.86,428.6,52.06,64.12,93.19,STRONG,2026-09-07,2027-09-07,26.22696428896287,75.84658338633355,81.562,28.804844153265833,27.29,18.334186688145213,93.75,49.14,345,31.51,Nötr,False
RSG,RSG,Republic Services,Industrials,Environmental & Facilities Services,222.71,68196696064.0,245.91667,247.0,208.0,272.0,10.42,27.0,26.03,197.95,-11.12,162.0,239.01,192.83,3,27.641665,20.11,8.05704,2.85,4.6,5.1,31.12,12.94,18.15,2.7,6.34,-3.05,-3.67,19.24,-14.63,222.71,258.55,16.09,37.67,27.05,NEUTRAL,2026-09-07,2027-09-07,50.57138534469716,51.322605290421166,31.298000000000002,46.888908900090705,78.39,70.45721297611468,100.0,49.13,347,31.21,Nötr,False
HD,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,321.05,320308248576.0,377.5,379.0,310.0,425.0,17.58,36.0,30.46,272.37,-15.16,269.05,279.71,268.35,3,20.018404,16.78,16.03774,3.36,5.7,4.6,14.57,8.41,104.3,2.48,4.07,-8.35,-19.81,25.23,-28.81,321.05,366.66,14.21,38.03,13.03,WEAK,2026-09-07,2027-09-07,49.01437727351464,70.40744162976652,23.03,48.692755492015436,67.65,56.870089317843,100.0,49.01,348,31.01,Nötr,False
WAB,WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,282.86,47778119680.0,329.16666,335.0,292.0,355.0,16.37,12.0,19.14,224.02,-20.8,250.18,223.71,198.19,3,22.733885,20.11,12.44222,2.31,17.5,18.9,22.13,10.59,11.55,2.37,8.74,15.86,46.65,26.58,-10.85,282.86,334.42,18.23,44.08,40.68,NEUTRAL,2026-09-07,2027-09-07,42.081042916939836,55.86542346169385,42.04,46.15809005509045,61.99,73.52989813210283,100.0,49.0,349,30.82,Nötr,False
EG,EG,Everest Group,Financials,Reinsurance,380.87,14603597824.0,408.46667,400.0,375.0,480.0,7.25,16.0,25.71,857.95,125.26,797.01,,918.88,2,6.374184,13.34,59.75196,14.14,-11.3,-11.5,0.0,11.38,12.57,,14.57,15.39,11.67,24.29,-16.43,380.87,446.94,17.35,47.16,35.17,NEUTRAL,2026-09-07,2027-09-07,87.48608403266367,34.07177628710515,39.966,28.548796773999054,29.01,80.40760115326744,93.75,48.95,350,30.62,Nötr,False
PEP,PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,137.63,188002582528.0,155.0,155.0,124.0,183.0,12.62,24.0,38.06,133.66,-2.89,138.85,144.88,117.25,3,15.334152,15.47,8.97539,4.17,6.4,137.0,19.49,10.79,51.51,2.25,-1.99,-11.83,-1.55,21.21,-19.3,137.63,151.82,10.31,31.97,0.6,WEAK,2026-09-07,2027-09-07,56.56198734473869,49.00867603470414,13.148,66.30692599620494,85.21,64.7435527117854,100.0,48.93,351,30.42,Nötr,False
BA,BA,Boeing,Industrials,Aerospace & Defense,212.25,167756038144.0,274.84616,278.5,246.0,305.0,29.49,28.0,21.47,149.6,-29.52,82.86,,216.33,2,51.50649,20.11,4.12084,3.35,8.0,,-3.08,2.59,173.54,,-1.49,-8.16,-8.02,33.46,-24.96,212.25,254.02,19.68,42.44,45.39,NEUTRAL,2026-09-07,2027-09-07,37.24729772891556,85.84854339417357,44.209999999999994,40.98436383776277,40.98,61.015204697001685,87.5,48.92,352,30.22,Nötr,False
EVRG,EVRG,Evergy,Utilities,Electric Utilities,81.54,18800447488.0,91.27273,91.0,80.0,103.0,11.94,13.0,25.2,83.8,2.77,76.52,91.08,,2,17.861876,16.76,4.56503,-7.68,4.4,23.0,46.61,15.19,9.25,5.8,-1.26,0.3,17.89,16.22,-7.72,81.54,93.11,14.18,27.55,12.73,WEAK,2026-09-07,2027-09-07,54.56453754872981,43.3185732742931,18.658,57.23025583982203,91.46,82.13479482533334,100.0,48.81,353,30.02,Nötr,False
XOM,XOM,ExxonMobil,Energy,Integrated Oil & Gas,159.47,655726608384.0,170.90909,170.0,142.0,200.0,7.17,25.0,33.94,125.67,-21.19,151.25,140.28,85.49,3,14.787854,14.03,10.78385,3.15,44.1,112.8,18.82,9.07,12.58,0.47,7.06,6.87,45.99,25.77,-20.11,159.47,195.15,22.38,43.93,59.72,NEUTRAL,2026-09-07,2027-09-07,43.51925630810093,38.92363569454278,53.403999999999996,42.85714285714284,69.49,67.70689205733251,100.0,48.78,354,29.82,Zayıf,False
AEP,AEP,American Electric Power,Utilities,Electric Utilities,124.5,67777474560.0,144.0,142.5,129.0,173.0,15.66,23.0,30.56,118.27,-5.0,114.93,121.61,,2,18.157051,16.76,6.85684,-8.85,7.0,-43.2,39.62,13.78,10.13,5.86,-2.86,-4.18,18.15,19.05,-12.13,124.5,143.77,15.48,30.11,21.44,NEUTRAL,2026-09-07,2027-09-07,47.322537805766174,59.2934771739087,24.908,46.99666295884315,80.38,75.04002104124879,100.0,48.76,355,29.62,Zayıf,False
NVR,NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,6298.85,16869283840.0,6782.0,7000.0,5664.0,7446.0,7.67,6.0,26.28,7784.94,23.59,6905.5,7919.7,8529.62,3,15.302442,16.78,411.62387,5.44,-10.9,-22.6,15.95,11.85,31.54,-0.0,1.88,-9.48,-25.08,27.19,-34.88,6298.85,7205.36,14.39,38.41,13.63,WEAK,2026-09-07,2027-09-07,75.77862463190715,31.34180536722147,23.542,38.641463976801624,86.23,64.53219242511926,100.0,48.74,356,29.42,Zayıf,False
SYY,SYY,Sysco,Consumer Staples,Food Distributors,80.05,38351634432.0,90.30769,89.0,78.0,100.0,12.81,15.0,24.36,85.54,6.86,83.21,91.71,81.7,3,14.881811,15.47,5.37905,4.99,4.7,5.3,5.31,2.08,77.69,2.95,5.62,-4.74,-0.23,26.87,-23.98,80.05,89.43,11.72,33.5,3.01,WEAK,2026-09-07,2027-09-07,65.24021560815561,46.74054696218785,15.206,45.62282574320051,94.58,57.882403211287496,100.0,48.66,357,29.22,Zayıf,False
MO,MO,Altria,Consumer Staples,Tobacco,68.88,115011952640.0,70.0,71.0,58.0,82.0,1.63,14.0,34.29,102.77,49.2,90.71,106.93,110.66,3,11.746188,15.47,5.86403,7.86,1.2,-2.7,77.13,39.0,,1.41,-3.16,6.87,10.46,25.91,-16.4,68.88,76.84,11.56,35.73,2.81,WEAK,2026-09-07,2027-09-07,84.40824935551908,20.97164388657555,15.978,68.91840607210627,62.07,73.35457665418546,93.75,48.58,358,29.03,Zayıf,False
NOW,NOW,ServiceNow,Information Technology,Systems Software,141.26,146043338752.0,141.84042,140.0,72.0,248.0,0.41,49.0,124.08,99.1,-29.85,90.52,51.61,155.16,3,28.2209,18.08,5.00551,3.53,24.0,-21.9,19.67,11.34,14.24,1.31,25.62,13.61,-21.4,56.62,-56.82,141.26,218.6,54.75,61.0,94.19,STRONG,2026-09-07,2027-09-07,45.11761174480162,24.150296601186405,80.914,34.88009244411865,64.52,10.69077409701071,100.0,48.56,359,28.83,Zayıf,False
ED,ED,Consolidated Edison,Utilities,Multi-Utilities,107.29,39678914560.0,110.28125,111.0,94.0,130.0,2.79,18.0,32.64,128.01,19.31,108.78,147.23,,2,16.531868,16.76,6.48989,-2.13,13.2,22.1,34.84,12.53,8.96,4.36,1.8,-2.85,13.34,17.09,-9.63,107.29,122.81,14.46,27.31,14.63,WEAK,2026-09-07,2027-09-07,69.43023604506705,26.448865795463185,19.701999999999998,53.9302929180571,85.12,87.01501315977688,100.0,48.53,360,28.63,Zayıf,False
